	Ground Truth	Predicted
18490	NA	NA
18491	NA	NA
18492	NA	NA
18493	GO:0005764	NA
18494	NA	NA
18495	NA	NA
18496	NA	NA
18497	NA	NA
18498	NA	NA
18499	NA	NA
18500	NA	NA
18501	GO:0005623	GO:0005623
18502	NA	NA
18503	NA	NA
18504	NA	NA
18505	NA	NA
18506	NA	NA
18507	NA	NA
18508	NA	NA
18509	NA	NA
18510	NA	NA
18511	NA	NA
18512	NA	NA
18513	NA	NA
18514	NA	NA
18515	NA	NA
18516	NA	NA
18517	NA	NA
18518	NA	NA
18519	NA	NA
18520	NA	NA
18521	NA	NA
18522	NA	NA
18523	NA	NA
18524	NA	NA
18525	NA	NA
18526	NA	NA
18527	NA	NA
18528	NA	NA
18529	NA	NA
18530	NA	NA
18531	NA	NA
18532	NA	NA
18533	NA	NA
18534	NA	NA
18535	NA	NA
18536	NA	NA
18537	NA	NA
18538	NA	NA
18539	NA	NA
18540	NA	NA
18541	NA	NA
18542	NA	NA
18543	NA	NA
18544	NA	NA
18545	NA	NA
18546	NA	NA
18547	NA	NA
18548	NA	NA
18549	NA	NA
18550	NA	NA
18551	NA	NA
18552	NA	NA
18553	NA	NA
18554	NA	NA
18555	NA	NA
18556	NA	NA
18557	NA	NA
18558	NA	NA
18559	NA	NA
18560	NA	NA
18561	NA	NA
18562	NA	NA
18563	NA	NA
18564	NA	NA
18565	NA	NA
18566	NA	NA
18567	NA	NA
18568	NA	NA
18569	NA	NA
18570	NA	NA
18571	NA	NA
18572	NA	NA
18573	NA	NA
18574	NA	NA
18575	NA	NA
18576	NA	NA
18577	NA	NA
18578	NA	NA
18579	NA	NA
18580	NA	NA
18581	NA	NA
18582	NA	NA
18583	NA	NA
18584	NA	NA
18585	NA	NA
18586	NA	NA
18587	NA	NA
18588	NA	NA
18589	NA	NA
18590	NA	NA
18591	NA	NA
18592	NA	NA
18593	NA	NA
18594	NA	NA
18595	NA	NA
18596	NA	NA
18597	NA	NA
18598	NA	NA
18599	NA	NA
18600	NA	NA
18601	NA	NA
18602	NA	NA
18603	NA	NA
18604	NA	NA
18605	GO:0005623	GO:0005623
18606	NA	NA
18607	NA	NA
18608	NA	NA
18609	NA	NA
18610	NA	NA
18611	NA	NA
18612	NA	NA
18613	NA	NA
18614	NA	NA
18615	NA	NA
18616	NA	NA
18617	NA	NA
18618	NA	NA
18619	NA	NA
18620	NA	NA
18621	NA	NA
18622	NA	NA
18623	NA	NA
18624	NA	NA
18625	NA	NA
18626	NA	NA
18627	NA	NA
18628	NA	NA
18629	NA	NA
18630	NA	NA
18631	NA	NA
18632	NA	NA
18633	NA	NA
18634	NA	NA
18635	NA	NA
18636	NA	NA
18637	NA	NA
18638	NA	NA
18639	NA	NA
18640	NA	NA
18641	NA	NA
18642	NA	NA
18643	NA	NA
18644	NA	NA
18645	NA	NA
18646	NA	NA
18647	NA	NA
18648	NA	NA
18649	NA	NA
18650	NA	NA
18651	NA	NA
18652	GO:0005623	GO:0005623
18653	NA	NA
18654	NA	NA
18655	NA	NA
18656	NA	NA
18657	NA	NA
18658	NA	NA
18659	NA	NA
18660	GO:0005783	NA
18661	GO:0005783	NA
18662	GO:0005783	NA
18663	GO:0005783	NA
18664	GO:0005783	NA
18665	GO:0005783	NA
18666	GO:0005783	NA
18667	GO:0005783	NA
18668	GO:0005783	NA
18669	GO:0005783	NA
18670	GO:0005783	NA
18671	GO:0005783	NA
18672	GO:0005783	NA
18673	GO:0005783	NA
18674	GO:0005783	NA
18675	NA	NA
18676	NA	NA
18677	NA	NA
18678	NA	NA
18679	NA	NA
18680	GO:0005783	NA
18681	GO:0005783	NA
18682	GO:0005783	NA
18683	GO:0005783	NA
18684	GO:0005783	NA
18685	GO:0005783	NA
18686	GO:0005783	NA
18687	GO:0005783	NA
18688	GO:0005783	NA
18689	GO:0005783	NA
18690	GO:0005783	NA
18691	GO:0005783	NA
18692	GO:0005783	NA
18693	GO:0005783	NA
18694	GO:0005783	NA
18695	GO:0005783	NA
18696	GO:0005783	NA
18697	GO:0005783	NA
18698	GO:0005783	NA
18699	GO:0005783	NA
18700	GO:0005783	NA
18701	GO:0005783	NA
18702	GO:0005783	NA
18703	GO:0005783	NA
18704	GO:0005783	NA
18705	GO:0005783	NA
18706	GO:0005783	NA
18707	GO:0005783	NA
18708	GO:0005783	NA
18709	GO:0005783	NA
18710	GO:0005783	NA
18711	GO:0005783	NA
18712	GO:0005783	NA
18713	GO:0005783	NA
18714	GO:0005783	NA
18715	GO:0005783	NA
18716	GO:0005783	NA
18717	GO:0005783	NA
18718	GO:0005783	NA
18719	GO:0005783	NA
18720	GO:0005783	NA
18721	GO:0005783	NA
18722	GO:0005783	NA
18723	GO:0005783	NA
18724	GO:0005783	NA
18725	GO:0005783	NA
18726	GO:0005783	NA
18727	GO:0005783	NA
18728	GO:0005783	NA
18729	GO:0005783	NA
18730	GO:0005783	NA
18731	GO:0005783	NA
18732	GO:0005783	NA
18733	GO:0005783	NA
18734	GO:0005783	NA
18735	GO:0005783	NA
18736	GO:0005783	NA
18737	GO:0005783	NA
18738	GO:0005783	NA
18739	GO:0005783	NA
18740	GO:0005783	NA
18741	GO:0005783	NA
18742	GO:0005783	NA
18743	GO:0005783	NA
18744	GO:0005783	NA
18745	GO:0005783	NA
18746	GO:0005783	NA
18747	GO:0005783	NA
18748	GO:0005783	NA
18749	GO:0005783	NA
18750	NA	NA
18751	NA	NA
18752	NA	NA
18753	NA	NA
18754	NA	NA
18755	GO:0005783	NA
18756	GO:0005783	NA
18757	GO:0005783	NA
18758	GO:0005783	NA
18759	GO:0005783	NA
18760	GO:0005783	NA
18761	GO:0005783	NA
18762	GO:0005783	NA
18763	GO:0005783	NA
18764	GO:0005783	NA
18765	GO:0005783	NA
18766	GO:0005783	NA
18767	GO:0005783	NA
18768	GO:0005783	NA
18769	GO:0005783	NA
18770	GO:0005783	NA
18771	GO:0005783	NA
18772	GO:0005783	NA
18773	GO:0005783	NA
18774	GO:0005783	NA
18775	GO:0005783	NA
18776	GO:0005783	NA
18777	GO:0005783	NA
18778	GO:0005783	NA
18779	GO:0005783	NA
18780	GO:0005783	NA
18781	GO:0005783	NA
18782	GO:0005783	NA
18783	GO:0005783	NA
18784	GO:0005783	NA
18785	GO:0005783	NA
18786	GO:0005783	NA
18787	GO:0005783	NA
18788	GO:0005783	NA
18789	GO:0005783	NA
18790	GO:0005783	NA
18791	GO:0005783	NA
18792	GO:0005783	NA
18793	GO:0005783	NA
18794	GO:0005783	NA
18795	GO:0005783	NA
18796	GO:0005783	NA
18797	GO:0005783	NA
18798	GO:0005783	NA
18799	GO:0005783	NA
18800	GO:0005783	NA
18801	GO:0005783	NA
18802	GO:0005783	NA
18803	GO:0005783	NA
18804	GO:0005783	NA
18805	GO:0005783	NA
18806	GO:0005783	NA
18807	GO:0005783	NA
18808	GO:0005783	NA
18809	GO:0005783	NA
18810	GO:0005783	NA
18811	GO:0005783	NA
18812	GO:0005783	NA
18813	GO:0005783	NA
18814	GO:0005783	NA
18815	GO:0005783	NA
18816	GO:0005783	NA
18817	GO:0005783	NA
18818	GO:0005783	NA
18819	GO:0005783	NA
18820	GO:0005783	NA
18821	GO:0005783	NA
18822	GO:0005783	NA
18823	GO:0005783	NA
18824	GO:0005783	NA
18825	NA	NA
18826	NA	NA
18827	NA	NA
18828	NA	NA
18829	NA	NA
18830	NA	NA
18831	GO:0005783	NA
18832	GO:0005783	NA
18833	GO:0005783	NA
18834	GO:0005783	NA
18835	GO:0005783	NA
18836	GO:0005783	NA
18837	GO:0005783	NA
18838	GO:0005783	NA
18839	GO:0005783	NA
18840	GO:0005783	NA
18841	GO:0005783	NA
18842	GO:0005783	NA
18843	GO:0005783	NA
18844	GO:0005783	NA
18845	GO:0005783	NA
18846	GO:0005783	NA
18847	GO:0005783	NA
18848	GO:0005783	NA
18849	GO:0005783	NA
18850	GO:0005783	NA
18851	GO:0005783	NA
18852	GO:0005783	NA
18853	GO:0005783	NA
18854	GO:0005783	NA
18855	GO:0005783	NA
18856	GO:0005783	NA
18857	GO:0005783	NA
18858	GO:0005783	NA
18859	GO:0005783	NA
18860	GO:0005783	NA
18861	GO:0005783	NA
18862	GO:0005783	NA
18863	GO:0005783	NA
18864	GO:0005783	NA
18865	GO:0005783	NA
18866	GO:0005783	NA
18867	GO:0005783	NA
18868	GO:0005783	NA
18869	GO:0005783	NA
18870	GO:0005783	NA
18871	GO:0005783	NA
18872	GO:0005783	NA
18873	GO:0005783	NA
18874	GO:0005783	NA
18875	GO:0005783	NA
18876	GO:0005783	NA
18877	GO:0005783	NA
18878	GO:0005783	NA
18879	GO:0005783	NA
18880	GO:0005783	NA
18881	GO:0005783	NA
18882	GO:0005783	NA
18883	GO:0005783	NA
18884	GO:0005783	NA
18885	GO:0005783	NA
18886	GO:0005783	NA
18887	GO:0005783	NA
18888	GO:0005783	NA
18889	GO:0005783	NA
18890	GO:0005783	NA
18891	GO:0005783	NA
18892	GO:0005783	NA
18893	GO:0005783	NA
18894	GO:0005783	NA
18895	GO:0005783	NA
18896	GO:0005783	NA
18897	GO:0005783	NA
18898	GO:0005783	NA
18899	GO:0005783	NA
18900	NA	NA
18901	NA	NA
18902	NA	NA
18903	NA	NA
18904	NA	NA
18905	NA	NA
18906	GO:0005737	NA
18907	NA	NA
18908	NA	NA
18909	NA	NA
18910	NA	NA
18911	GO:0005737	NA
18912	NA	NA
18913	GO:0005737	NA
18914	NA	NA
18915	NA	NA
18916	NA	NA
18917	NA	NA
18918	NA	NA
18919	NA	NA
18920	NA	NA
18921	NA	NA
18922	NA	NA
18923	NA	NA
18924	NA	NA
18925	NA	NA
18926	NA	NA
18927	NA	NA
18928	NA	NA
18929	NA	NA
18930	NA	NA
18931	NA	NA
18932	NA	NA
18933	NA	NA
18934	NA	NA
18935	NA	NA
18936	NA	NA
18937	NA	NA
18938	NA	NA
18939	NA	NA
18940	NA	NA
18941	NA	NA
18942	NA	NA
18943	NA	NA
18944	NA	NA
18945	NA	NA
18946	NA	NA
18947	GO:0005783	NA
18948	GO:0005783	NA
18949	GO:0005783	NA
18950	GO:0005783	NA
18951	GO:0005783	NA
18952	GO:0005783	NA
18953	GO:0005783	NA
18954	GO:0005783	NA
18955	GO:0005783	NA
18956	GO:0005783	NA
18957	GO:0005783	NA
18958	GO:0005783	NA
18959	GO:0005783	NA
18960	GO:0005783	NA
18961	GO:0005783	NA
18962	GO:0005783	NA
18963	GO:0005783	NA
18964	GO:0005783	NA
18965	GO:0005783	NA
18966	GO:0005783	NA
18967	GO:0005783	NA
18968	GO:0005783	NA
18969	GO:0005783	NA
18970	GO:0005783	NA
18971	GO:0005783	NA
18972	GO:0005783	NA
18973	GO:0005783	NA
18974	GO:0005783	NA
18975	NA	NA
18976	NA	NA
18977	NA	NA
18978	NA	NA
18979	NA	NA
18980	NA	NA
18981	NA	NA
18982	NA	NA
18983	NA	NA
18984	NA	NA
18985	NA	NA
18986	NA	NA
18987	NA	NA
18988	NA	NA
18989	NA	NA
18990	NA	NA
18991	NA	NA
18992	NA	NA
18993	NA	NA
18994	NA	NA
18995	NA	NA
18996	NA	NA
18997	NA	NA
18998	NA	NA
18999	NA	NA
19000	NA	NA
19001	GO:0019814	GO:0019814
19002	NA	NA
19003	NA	NA
19004	NA	NA
19005	NA	NA
19006	NA	NA
19007	NA	NA
19008	NA	NA
19009	NA	NA
19010	NA	NA
19011	NA	NA
19012	NA	NA
19013	NA	NA
19014	NA	NA
19015	NA	NA
19016	NA	NA
19017	NA	NA
19018	NA	NA
19019	NA	NA
19020	NA	NA
19021	NA	NA
19022	NA	NA
19023	NA	NA
19024	NA	NA
19025	NA	NA
19026	NA	NA
19027	NA	NA
19028	NA	NA
19029	NA	NA
19030	NA	NA
19031	NA	NA
19032	NA	NA
19033	NA	NA
19034	NA	NA
19035	GO:0016020	NA
19036	NA	NA
19037	NA	NA
19038	NA	NA
19039	NA	NA
19040	NA	NA
19041	NA	NA
19042	NA	NA
19043	NA	NA
19044	NA	NA
19045	NA	NA
19046	NA	NA
19047	NA	NA
19048	NA	NA
19049	GO:0019814	GO:0019814
19050	NA	NA
19051	NA	NA
19052	NA	NA
19053	NA	NA
19054	NA	NA
19055	NA	NA
19056	NA	NA
19057	NA	NA
19058	NA	NA
19059	NA	NA
19060	NA	NA
19061	NA	NA
19062	NA	NA
19063	NA	NA
19064	NA	NA
19065	NA	NA
19066	NA	NA
19067	NA	NA
19068	NA	NA
19069	NA	NA
19070	NA	NA
19071	NA	NA
19072	NA	NA
19073	NA	NA
19074	NA	NA
19075	NA	NA
19076	NA	NA
19077	NA	NA
19078	NA	NA
19079	NA	NA
19080	NA	NA
19081	NA	NA
19082	NA	NA
19083	NA	NA
19084	NA	NA
19085	NA	NA
19086	NA	NA
19087	NA	NA
19088	NA	NA
19089	NA	NA
19090	NA	NA
19091	NA	NA
19092	NA	NA
19093	NA	NA
19094	NA	NA
19095	NA	NA
19096	NA	NA
19097	NA	NA
19098	NA	NA
19099	NA	NA
19100	NA	NA
19101	NA	NA
19102	NA	NA
19103	NA	NA
19104	NA	NA
19105	NA	NA
19106	NA	NA
19107	NA	NA
19108	NA	NA
19109	NA	NA
19110	NA	NA
19111	NA	NA
19112	NA	NA
19113	NA	NA
19114	NA	NA
19115	NA	NA
19116	NA	NA
19117	NA	NA
19118	NA	NA
19119	NA	NA
19120	NA	NA
19121	NA	NA
19122	NA	NA
19123	NA	NA
19124	NA	NA
19125	NA	NA
19126	NA	NA
19127	NA	NA
19128	NA	NA
19129	NA	NA
19130	NA	NA
19131	GO:0005783	NA
19132	GO:0005783	NA
19133	GO:0005783	NA
19134	GO:0005783	NA
19135	GO:0005783	NA
19136	GO:0005783	NA
19137	GO:0005783	NA
19138	GO:0005783	NA
19139	GO:0005783	NA
19140	GO:0005783	NA
19141	GO:0005783	NA
19142	GO:0005783	NA
19143	GO:0005783	NA
19144	GO:0005783	NA
19145	GO:0005783	NA
19146	GO:0005783	NA
19147	GO:0005783	NA
19148	GO:0005783	NA
19149	GO:0005783	NA
19150	GO:0005783	NA
19151	GO:0005783	NA
19152	GO:0005783	NA
19153	GO:0005783	NA
19154	GO:0005783	NA
19155	GO:0005783	NA
19156	GO:0005783	NA
19157	GO:0005783	NA
19158	GO:0005783	NA
19159	GO:0005783	NA
19160	GO:0005783	NA
19161	GO:0005783	NA
19162	GO:0005783	NA
19163	GO:0005783	NA
19164	GO:0005783	NA
19165	GO:0005783	NA
19166	GO:0005783	NA
19167	GO:0005783	NA
19168	GO:0005783	NA
19169	GO:0005783	NA
19170	GO:0005783	NA
19171	GO:0005783	NA
19172	GO:0005783	NA
19173	GO:0005783	NA
19174	GO:0005783	NA
19175	GO:0005783	NA
19176	GO:0005783	NA
19177	GO:0005783	NA
19178	GO:0005783	NA
19179	GO:0005783	NA
19180	GO:0005783	NA
19181	GO:0005783	NA
19182	GO:0005783	NA
19183	GO:0005783	NA
19184	GO:0005783	NA
19185	GO:0005783	NA
19186	GO:0005783	NA
19187	GO:0005783	NA
19188	GO:0005783	NA
19189	GO:0005783	NA
19190	GO:0005783	NA
19191	GO:0005783	NA
19192	GO:0005783	NA
19193	GO:0005783	NA
19194	GO:0005783	NA
19195	GO:0005783	NA
19196	GO:0005783	NA
19197	GO:0005783	NA
19198	GO:0005783	NA
19199	GO:0005783	NA
19200	NA	NA
19201	NA	NA
19202	NA	NA
19203	NA	NA
19204	NA	NA
19205	NA	NA
19206	NA	NA
19207	NA	NA
19208	NA	NA
19209	NA	NA
19210	NA	NA
19211	NA	NA
19212	NA	NA
19213	NA	NA
19214	NA	NA
19215	NA	NA
19216	NA	NA
19217	NA	NA
19218	NA	NA
19219	NA	NA
19220	NA	NA
19221	NA	NA
19222	NA	NA
19223	NA	NA
19224	NA	NA
19225	NA	NA
19226	NA	NA
19227	NA	NA
19228	NA	NA
19229	NA	NA
19230	NA	NA
19231	NA	NA
19232	NA	NA
19233	NA	NA
19234	NA	NA
19235	NA	NA
19236	NA	NA
19237	NA	NA
19238	NA	NA
19239	GO:0005783	NA
19240	GO:0005783	NA
19241	GO:0005783	NA
19242	GO:0005783	NA
19243	GO:0005783	NA
19244	GO:0005783	NA
19245	GO:0005783	NA
19246	GO:0005783	NA
19247	GO:0005783	NA
19248	GO:0005783	NA
19249	GO:0005783	NA
19250	GO:0005783	NA
19251	GO:0005783	NA
19252	GO:0005783	NA
19253	GO:0005783	NA
19254	GO:0005783	NA
19255	GO:0005783	NA
19256	GO:0005783	NA
19257	GO:0005783	NA
19258	GO:0005783	NA
19259	GO:0005783	NA
19260	GO:0005783	NA
19261	GO:0005783	NA
19262	GO:0005783	NA
19263	GO:0005783	NA
19264	GO:0005783	NA
19265	GO:0005783	NA
19266	GO:0005783	NA
19267	GO:0005783	NA
19268	GO:0005783	NA
19269	GO:0005783	NA
19270	GO:0005783	NA
19271	GO:0005783	NA
19272	GO:0005783	NA
19273	GO:0005783	NA
19274	GO:0005783	NA
19275	NA	NA
19276	NA	NA
19277	NA	NA
19278	NA	NA
19279	NA	NA
19280	NA	NA
19281	NA	NA
19282	NA	NA
19283	GO:0005783	NA
19284	GO:0005783	NA
19285	GO:0005783	NA
19286	GO:0005783	NA
19287	GO:0005783	NA
19288	GO:0005783	NA
19289	GO:0005783	NA
19290	GO:0005783	NA
19291	GO:0005783	NA
19292	GO:0005783	NA
19293	GO:0005783	NA
19294	GO:0005783	NA
19295	GO:0005783	NA
19296	GO:0005783	NA
19297	GO:0005783	NA
19298	GO:0005783	NA
19299	GO:0005783	NA
19300	GO:0005783	NA
19301	GO:0005783	NA
19302	GO:0005783	NA
19303	GO:0005783	NA
19304	GO:0005783	NA
19305	GO:0005783	NA
19306	GO:0005783	NA
19307	GO:0005783	NA
19308	GO:0005783	NA
19309	GO:0005783	NA
19310	GO:0005783	NA
19311	GO:0005783	NA
19312	GO:0005783	NA
19313	GO:0005783	NA
19314	GO:0005783	NA
19315	GO:0005783	NA
19316	GO:0005783	NA
19317	GO:0005783	NA
19318	GO:0005783	NA
19319	GO:0005783	NA
19320	GO:0005783	NA
19321	GO:0005783	NA
19322	GO:0005783	NA
19323	GO:0005783	NA
19324	GO:0005783	NA
19325	GO:0005783	NA
19326	GO:0005783	NA
19327	GO:0005783	NA
19328	GO:0005783	NA
19329	GO:0005783	NA
19330	GO:0005783	NA
19331	GO:0005783	NA
19332	GO:0005783	NA
19333	GO:0005783	NA
19334	GO:0005783	NA
19335	GO:0005783	NA
19336	GO:0005783	NA
19337	GO:0005783	NA
19338	GO:0005783	NA
19339	GO:0005783	NA
19340	GO:0005783	NA
19341	GO:0005783	NA
19342	GO:0005783	NA
19343	GO:0005783	NA
19344	GO:0005783	NA
19345	GO:0005783	NA
19346	GO:0005783	NA
19347	GO:0005783	NA
19348	GO:0005783	NA
19349	GO:0005783	NA
19350	NA	NA
19351	NA	NA
19352	NA	NA
19353	NA	NA
19354	NA	NA
19355	NA	NA
19356	NA	NA
19357	NA	NA
19358	NA	NA
19359	GO:0005783	NA
19360	GO:0005783	NA
19361	GO:0005783	NA
19362	GO:0005783	NA
19363	GO:0005783	NA
19364	GO:0005783	NA
19365	GO:0005783	NA
19366	GO:0005783	NA
19367	GO:0005783	NA
19368	GO:0005783	NA
19369	GO:0005783	NA
19370	GO:0005783	NA
19371	GO:0005783	NA
19372	GO:0005783	NA
19373	GO:0005783	NA
19374	GO:0005783	NA
19375	GO:0005783	NA
19376	GO:0005783	NA
19377	GO:0005783	NA
19378	GO:0005783	NA
19379	GO:0005783	NA
19380	GO:0005783	NA
19381	GO:0005783	NA
19382	GO:0005783	NA
19383	GO:0005783	NA
19384	GO:0005783	NA
19385	GO:0005783	NA
19386	GO:0005783	NA
19387	GO:0005783	NA
19388	GO:0005783	NA
19389	GO:0005783	NA
19390	GO:0005783	NA
19391	GO:0005783	NA
19392	GO:0005783	NA
19393	GO:0005783	NA
19394	GO:0005783	NA
19395	GO:0005783	NA
19396	GO:0005783	NA
19397	GO:0005783	NA
19398	GO:0005783	NA
19399	GO:0005783	NA
19400	GO:0005783	NA
19401	GO:0005783	NA
19402	GO:0005783	NA
19403	GO:0005783	NA
19404	GO:0005783	NA
19405	GO:0005783	NA
19406	GO:0005783	NA
19407	GO:0005783	NA
19408	GO:0005783	NA
19409	GO:0005783	NA
19410	GO:0005783	NA
19411	GO:0005783	NA
19412	GO:0005783	NA
19413	GO:0005783	NA
19414	GO:0005783	NA
19415	GO:0005783	NA
19416	GO:0005783	NA
19417	GO:0005783	NA
19418	GO:0005783	NA
19419	GO:0005783	NA
19420	GO:0005783	NA
19421	GO:0005783	NA
19422	GO:0005783	NA
19423	GO:0005783	NA
19424	GO:0005783	NA
19425	NA	NA
19426	NA	NA
19427	NA	NA
19428	NA	NA
19429	NA	NA
19430	NA	NA
19431	NA	NA
19432	NA	NA
19433	NA	NA
19434	NA	NA
19435	NA	NA
19436	NA	NA
19437	NA	NA
19438	NA	NA
19439	NA	NA
19440	NA	NA
19441	NA	NA
19442	NA	NA
19443	NA	NA
19444	NA	NA
19445	NA	NA
19446	NA	NA
19447	NA	NA
19448	NA	NA
19449	NA	NA
19450	NA	NA
19451	NA	NA
19452	NA	NA
19453	NA	NA
19454	NA	NA
19455	NA	NA
19456	NA	NA
19457	NA	NA
19458	NA	NA
19459	NA	NA
19460	NA	NA
19461	NA	NA
19462	NA	NA
19463	NA	NA
19464	NA	NA
19465	NA	NA
19466	NA	NA
19467	NA	NA
19468	NA	NA
19469	NA	NA
19470	NA	NA
19471	NA	NA
19472	NA	NA
19473	NA	NA
19474	NA	NA
19475	NA	NA
19476	NA	NA
19477	NA	NA
19478	NA	NA
19479	NA	NA
19480	NA	NA
19481	NA	NA
19482	NA	NA
19483	NA	NA
19484	NA	NA
19485	NA	NA
19486	NA	NA
19487	NA	NA
19488	NA	NA
19489	GO:0005783	NA
19490	GO:0005783	NA
19491	GO:0005783	NA
19492	GO:0005783	NA
19493	GO:0005783	NA
19494	GO:0005783	NA
19495	GO:0005783	NA
19496	GO:0005783	NA
19497	GO:0005783	NA
19498	GO:0005783	NA
19499	GO:0005783	NA
19500	NA	NA
19501	NA	NA
19502	NA	NA
19503	GO:0005783	NA
19504	GO:0005783	NA
19505	GO:0005783	NA
19506	GO:0005783	NA
19507	GO:0005783	NA
19508	GO:0005783	NA
19509	GO:0005783	NA
19510	GO:0005783	NA
19511	GO:0005783	NA
19512	GO:0005783	NA
19513	GO:0005783	NA
19514	GO:0005783	NA
19515	GO:0005783	NA
19516	GO:0005783	NA
19517	GO:0005783	NA
19518	GO:0005783	NA
19519	GO:0005783	NA
19520	GO:0005783	NA
19521	GO:0005783	NA
19522	GO:0005783	NA
19523	GO:0005783	NA
19524	GO:0005783	NA
19525	GO:0005783	NA
19526	GO:0005783	NA
19527	GO:0005783	NA
19528	GO:0005783	NA
19529	GO:0005783	NA
19530	GO:0005783	NA
19531	GO:0005783	NA
19532	GO:0005783	NA
19533	GO:0005783	NA
19534	GO:0005783	NA
19535	GO:0005783	NA
19536	GO:0005783	NA
19537	GO:0005783	NA
19538	GO:0005783	NA
19539	GO:0005783	NA
19540	GO:0005783	NA
19541	GO:0005783	NA
19542	GO:0005783	NA
19543	GO:0005783	NA
19544	GO:0005783	NA
19545	GO:0005783	NA
19546	GO:0005783	NA
19547	GO:0005783	NA
19548	GO:0005783	NA
19549	GO:0005783	NA
19550	GO:0005783	NA
19551	GO:0005783	NA
19552	GO:0005783	NA
19553	GO:0005783	NA
19554	GO:0005783	NA
19555	GO:0005783	NA
19556	GO:0005783	NA
19557	GO:0005783	NA
19558	GO:0005783	NA
19559	GO:0005783	NA
19560	GO:0005783	NA
19561	GO:0005783	NA
19562	GO:0005783	NA
19563	GO:0005783	NA
19564	GO:0005783	NA
19565	GO:0005783	NA
19566	GO:0005783	NA
19567	GO:0005783	NA
19568	GO:0005783	NA
19569	GO:0005783	NA
19570	GO:0005783	NA
19571	GO:0005783	NA
19572	GO:0005783	NA
19573	GO:0005783	NA
19574	GO:0005783	NA
19575	NA	NA
19576	NA	NA
19577	NA	NA
19578	NA	NA
19579	NA	NA
19580	NA	NA
19581	NA	NA
19582	NA	NA
19583	GO:0005783	NA
19584	GO:0005783	NA
19585	GO:0005783	NA
19586	GO:0005783	NA
19587	GO:0005783	NA
19588	GO:0005783	NA
19589	GO:0005783	NA
19590	GO:0005783	NA
19591	GO:0005783	NA
19592	GO:0005783	NA
19593	GO:0005783	NA
19594	GO:0005783	NA
19595	GO:0005783	NA
19596	GO:0005783	NA
19597	GO:0005783	NA
19598	GO:0005783	NA
19599	GO:0005783	NA
19600	GO:0005783	NA
19601	GO:0005783	NA
19602	GO:0005783	NA
19603	GO:0005783	NA
19604	GO:0005783	NA
19605	GO:0005783	NA
19606	GO:0005783	NA
19607	GO:0005783	NA
19608	GO:0005783	NA
19609	GO:0005783	NA
19610	GO:0005783	NA
19611	GO:0005783	NA
19612	GO:0005783	NA
19613	GO:0005783	NA
19614	GO:0005783	NA
19615	GO:0005783	NA
19616	GO:0005783	NA
19617	GO:0005783	NA
19618	GO:0005783	NA
19619	GO:0005783	NA
19620	GO:0005783	NA
19621	GO:0005783	NA
19622	GO:0005783	NA
19623	GO:0005783	NA
19624	GO:0005783	NA
19625	GO:0005783	NA
19626	GO:0005783	NA
19627	GO:0005783	NA
19628	GO:0005783	NA
19629	GO:0005783	NA
19630	GO:0005783	NA
19631	GO:0005783	NA
19632	GO:0005783	NA
19633	GO:0005783	NA
19634	GO:0005783	NA
19635	GO:0005783	NA
19636	GO:0005783	NA
19637	GO:0005783	NA
19638	GO:0005783	NA
19639	GO:0005783	NA
19640	GO:0005783	NA
19641	GO:0005783	NA
19642	GO:0005783	NA
19643	GO:0005783	NA
19644	GO:0005783	NA
19645	GO:0005783	NA
19646	GO:0005783	NA
19647	GO:0005783	NA
19648	GO:0005783	NA
19649	GO:0005783	NA
19650	NA	NA
19651	NA	NA
19652	NA	NA
19653	NA	NA
19654	NA	NA
19655	NA	NA
19656	NA	NA
19657	NA	NA
19658	NA	NA
19659	NA	NA
19660	NA	NA
19661	NA	NA
19662	NA	NA
19663	NA	NA
19664	NA	NA
19665	NA	NA
19666	NA	NA
19667	NA	NA
19668	NA	NA
19669	NA	NA
19670	NA	NA
19671	NA	NA
19672	NA	NA
19673	NA	NA
19674	NA	NA
19675	NA	NA
19676	NA	NA
19677	NA	NA
19678	NA	NA
19679	NA	NA
19680	NA	NA
19681	NA	NA
19682	NA	NA
19683	NA	NA
19684	NA	NA
19685	NA	NA
19686	NA	NA
19687	NA	NA
19688	NA	NA
19689	NA	NA
19690	NA	NA
19691	NA	NA
19692	NA	NA
19693	NA	NA
19694	NA	NA
19695	NA	NA
19696	NA	NA
19697	NA	NA
19698	NA	NA
19699	NA	NA
19700	NA	NA
19701	NA	NA
19702	NA	NA
19703	NA	NA
19704	NA	NA
19705	NA	NA
19706	NA	NA
19707	NA	NA
19708	NA	NA
19709	NA	NA
19710	NA	NA
19711	NA	NA
19712	NA	NA
19713	NA	NA
19714	NA	NA
19715	NA	NA
19716	NA	NA
19717	NA	NA
19718	NA	NA
19719	NA	NA
19720	NA	NA
19721	NA	NA
19722	NA	NA
19723	NA	NA
19724	NA	NA
19725	NA	NA
19726	NA	NA
19727	NA	NA
19728	NA	NA
19729	NA	NA
19730	NA	NA
19731	NA	NA
19732	NA	NA
19733	NA	NA
19734	NA	NA
19735	NA	NA
19736	NA	NA
19737	NA	NA
19738	NA	NA
19739	NA	NA
19740	NA	NA
19741	NA	NA
19742	NA	NA
19743	NA	NA
19744	NA	NA
19745	NA	NA
19746	NA	NA
19747	NA	NA
19748	NA	NA
19749	NA	NA
19750	NA	NA
19751	NA	NA
19752	NA	NA
